cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1	Mono	ISG15	0	0.692039946008362	0.739	0.243	0
2	Mono	RBP7	0	-0.430001208287558	0.113	0.473	0
3	Mono	C1QA	0	0.369054542560968	0.36	0.043	0
4	Mono	CD52	0	-0.616674115176584	0.295	0.791	0
5	Mono	IFI6	0	0.674202423077282	0.742	0.224	0
6	Mono	CITED4	0	0.330179374776967	0.489	0.133	0
7	Mono	PLK3	0	0.298922993788236	0.55	0.188	0
8	Mono	IFI44L	0	0.61048116852752	0.643	0.061	0
9	Mono	IFI44	0	0.288712349437479	0.412	0.076	0
10	Mono	GBP1	0	0.267420074587754	0.383	0.085	0
11	Mono	GBP2	0	0.279527187609334	0.548	0.215	0
12	Mono	AC253572.2	0	-0.38556475906962	0.222	0.515	0
13	Mono	LMNA	0	0.653672305257678	0.82	0.182	0
14	Mono	TAGLN2	0	0.290113992421321	0.873	0.596	0
15	Mono	CD48	0	-0.405816577096736	0.354	0.702	0
16	Mono	IER5	0	0.35991996306943	0.742	0.339	0
17	Mono	G0S2	0	0.372254294715087	0.748	0.479	0
18	Mono	MARC1	0	0.263502594857566	0.408	0.096	0
19	Mono	HIST3H2A	0	0.489356650012868	0.516	0.041	0
20	Mono	IRF2BP2	0	0.482829702950692	0.92	0.475	0
21	Mono	NLRP3	0	0.25876759284144	0.581	0.274	0
22	Mono	EIF2AK2	0	0.273786940780223	0.529	0.202	0
23	Mono	PLEK	0	0.370136031823414	0.938	0.628	0
24	Mono	CXCR4	0	0.331253411563128	0.738	0.369	0
25	Mono	RND3	0	0.379945180496006	0.358	0	0
26	Mono	NMI	0	0.26487279385035	0.514	0.195	0
27	Mono	TNFAIP6	0	0.349633931104437	0.368	0.017	0
28	Mono	SP110	0	0.273998475510927	0.629	0.314	0
29	Mono	ACKR3	0	0.259583131144177	0.268	0.003	0
30	Mono	ANKRD28	0	0.682034804116725	0.789	0.178	0
31	Mono	EIF1B	0	0.257163589977029	0.716	0.405	0
32	Mono	CTNNB1	0	0.392132462058586	0.858	0.454	0
33	Mono	PROK2	0	0.269542241640418	0.385	0.089	0
34	Mono	NFKBIZ	0	0.346216915860739	0.796	0.482	0
35	Mono	PARP14	0	0.286128978474222	0.592	0.251	0
36	Mono	H1FX	0	0.509938073334014	0.955	0.634	0
37	Mono	RPL22L1	0	0.258578343172959	0.694	0.39	0
38	Mono	BCL6	0	0.489557699153862	0.743	0.238	0
39	Mono	IGFBP7	0	0.367949944922305	0.551	0.138	0
40	Mono	PLAC8	0	0.553964013068522	0.748	0.311	0
41	Mono	SNHG8	0	0.26869245463577	0.724	0.404	0
42	Mono	HMGB2	0	0.315908960212894	0.81	0.544	0
43	Mono	SAP30	0	0.491480204894939	0.61	0.157	0
44	Mono	ACSL1	0	0.378428908892711	0.659	0.239	0
45	Mono	ZFR	0	0.295450071963732	0.552	0.203	0
46	Mono	EMB	0	0.280715031406349	0.65	0.316	0
47	Mono	FEM1C	0	0.278752141918163	0.438	0.122	0
48	Mono	TGFBI	0	-0.337887509114646	0.092	0.39	0
49	Mono	CD83	0	0.290416680144429	0.641	0.303	0
50	Mono	SOX4	0	0.340818448478726	0.572	0.256	0
51	Mono	HIST1H1C	0	0.488631723767653	0.661	0.187	0
52	Mono	HIST1H1E	0	0.29469384607791	0.539	0.193	0
53	Mono	HIST1H1D	0	0.250685030474884	0.365	0.099	0
54	Mono	HLA-DRA	0	-0.514404387512692	0.605	0.933	0
55	Mono	HLA-DRB1	0	-0.510387132729279	0.559	0.877	0
56	Mono	HLA-DQA1	0	-0.276706574730164	0.081	0.304	0
57	Mono	HLA-DQB1	0	-0.462548370438111	0.225	0.606	0
58	Mono	HLA-DMB	0	-0.302824340710422	0.096	0.365	0
59	Mono	HLA-DMA	0	-0.401131158282466	0.182	0.531	0
60	Mono	HLA-DPA1	0	-0.440879013599167	0.438	0.751	0
61	Mono	HLA-DPB1	0	-0.532969590968082	0.239	0.685	0
62	Mono	CDKN1A	0	0.357647170214822	0.681	0.297	0
63	Mono	TREM1	0	0.377639889355493	0.794	0.402	0
64	Mono	UBE2J1	0	0.29318941987572	0.719	0.367	0
65	Mono	CALHM6	0	-0.370061229317601	0.103	0.424	0
66	Mono	TNFAIP3	0	0.640899386058613	0.725	0.205	0
67	Mono	CITED2	0	0.281772680942755	0.492	0.215	0
68	Mono	ARL4A	0	0.705928608208019	0.859	0.32	0
69	Mono	AHR	0	0.566047976830014	0.856	0.328	0
70	Mono	HOXA9	0	0.315899943287199	0.343	0.005	0
71	Mono	CPVL	0	-0.419994344038763	0.244	0.61	0
72	Mono	TRGC2	0	0.266927168261374	0.306	0.004	0
73	Mono	HSPB1	0	0.407010288772834	0.517	0.099	0
74	Mono	CD36	0	0.282537866386678	0.822	0.504	0
75	Mono	MSR1	0	0.364603084334091	0.4	0.044	0
76	Mono	SLC25A37	0	0.312376359951766	0.739	0.384	0
77	Mono	PTK2B	0	0.268277368361494	0.609	0.274	0
78	Mono	GOLGA7	0	0.298946057663562	0.534	0.173	0
79	Mono	SNHG6	0	0.258491787804578	0.86	0.576	0
80	Mono	FABP5	0	0.295908494364388	0.477	0.151	0
81	Mono	RIPK2	0	0.411630509147337	0.697	0.255	0
82	Mono	TRIB1	0	0.40358141144157	0.723	0.312	0
83	Mono	LY6E	0	0.625531018806589	0.801	0.321	0
84	Mono	GRINA	0	0.326814039304222	0.697	0.316	0
85	Mono	PLIN2	0	0.534264373037815	0.766	0.267	0
86	Mono	CTSL	0	0.311066058810598	0.517	0.157	0
87	Mono	NFIL3	0	0.280986040129736	0.65	0.307	0
88	Mono	NINJ1	0	0.296358619985443	0.763	0.436	0
89	Mono	KLF4	0	0.264074581600248	0.764	0.487	0
90	Mono	TXN	0	0.323199190244335	0.848	0.565	0
91	Mono	HSPA5	0	0.320249752353352	0.824	0.519	0
92	Mono	FCN1	0	-0.314858542660264	0.752	0.959	0
93	Mono	OTUD1	0	0.305885616742588	0.665	0.33	0
94	Mono	MAP3K8	0	0.272514380789906	0.755	0.461	0
95	Mono	DDIT4	0	0.508967478220133	0.651	0.187	0
96	Mono	ZNF503	0	0.322891144567047	0.4	0.074	0
97	Mono	IFIT3	0	0.350566513963408	0.404	0.052	0
98	Mono	OAT	0	0.297551699312339	0.484	0.135	0
99	Mono	IFITM3	0	0.400510097672101	0.747	0.465	0
100	Mono	IRF7	0	0.422631780393716	0.598	0.132	0
101	Mono	LSP1	0	-0.323011567244677	0.417	0.697	0
102	Mono	TRIM22	0	0.362162697882053	0.607	0.193	0
103	Mono	CAVIN3	0	0.299805033871024	0.344	0.026	0
104	Mono	ADM	0	0.456471928300587	0.514	0.12	0
105	Mono	UBE2L6	0	0.306792753824587	0.557	0.198	0
106	Mono	MS4A4A	0	0.303172245241546	0.383	0.055	0
107	Mono	FUT4	0	0.313664520216098	0.394	0.04	0
108	Mono	CACNA2D4	0	0.288235538989405	0.41	0.076	0
109	Mono	CD9	0	0.352976124957498	0.419	0.036	0
110	Mono	CLEC4D	0	0.250710003514202	0.394	0.1	0
111	Mono	CLEC4E	0	0.318523021295864	0.614	0.297	0
112	Mono	CLEC2B	0	0.270219643334086	0.767	0.451	0
113	Mono	H2AFJ	0	0.423387710426111	0.799	0.382	0
114	Mono	CD63	0	0.258755429782416	0.927	0.685	0
115	Mono	DDIT3	0	0.318505891999405	0.523	0.18	0
116	Mono	MDM2	0	0.339669477723222	0.536	0.172	0
117	Mono	PHLDA1	0	0.405964300637503	0.541	0.104	0
118	Mono	AC025164.1	0	0.265448492603105	0.402	0.107	0
119	Mono	SLC25A3	0	-0.296997390846171	0.432	0.655	0
120	Mono	ALDH2	0	-0.367398881158923	0.134	0.477	0
121	Mono	OASL	0	0.352065333243357	0.441	0.046	0
122	Mono	FLT3	0	0.297407112032438	0.356	0.021	0
123	Mono	RNASE6	0	0.323448840942111	0.657	0.314	0
124	Mono	RNASE1	0	0.304523354731938	0.286	0.014	0
125	Mono	RNASE2	0	0.629820965632873	0.732	0.217	0
126	Mono	NFKBIA	0	0.349058384612371	0.919	0.675	0
127	Mono	PTGER2	0	0.300360041056194	0.511	0.168	0
128	Mono	DDX24	0	0.349593586023242	0.748	0.367	0
129	Mono	IFI27	0	0.876464185988482	0.582	0.008	0
130	Mono	CRIP1	0	0.3543756436133	0.911	0.65	0
131	Mono	RPS27L	0	0.377844734632639	0.774	0.395	0
132	Mono	BCL2A1	0	0.317654430450607	0.834	0.533	0
133	Mono	MT2A	0	0.601359527673304	0.813	0.374	0
134	Mono	MT1E	0	0.273482281346207	0.268	0.017	0
135	Mono	MT1X	0	0.270445052842262	0.394	0.11	0
136	Mono	DNAAF1	0	0.354262174337088	0.385	0.013	0
137	Mono	MAP1LC3B	0	0.270180971634474	0.825	0.524	0
138	Mono	XAF1	0	0.394768096068015	0.591	0.167	0
139	Mono	PER1	0	0.36309123215055	0.665	0.231	0
140	Mono	CCL3	0	0.336325270028857	0.502	0.142	0
141	Mono	IFI35	0	0.285128776120015	0.476	0.135	0
142	Mono	PMAIP1	0	0.529470089996511	0.68	0.217	0
143	Mono	AZU1	0	0.325266909230205	0.383	0.059	0
144	Mono	GADD45B	0	0.369422046943024	0.771	0.402	0
145	Mono	TNFSF9	0	0.300259973642047	0.324	0.012	0
146	Mono	PRDX2	0	0.304639906532333	0.53	0.173	0
147	Mono	CALR	0	0.301620408675452	0.764	0.442	0
148	Mono	DNAJB1	0	0.38345969110994	0.6	0.181	0
149	Mono	KLF2	0	0.342478258272874	0.841	0.568	0
150	Mono	BST2	0	0.308437647452478	0.79	0.511	0
151	Mono	HOMER3	0	0.260710635355022	0.46	0.144	0
152	Mono	ZFP36	0	0.456776729179619	0.934	0.604	0
153	Mono	TRPM4	0	0.46382049201691	0.5	0.024	0
154	Mono	MYADM	0	0.385825382533012	0.813	0.399	0
155	Mono	NDUFA3	0	0.29395759959707	0.698	0.358	0
156	Mono	LILRB4	0	0.333429879547968	0.521	0.141	0
157	Mono	TNNT1	0	0.440148104358503	0.567	0.112	0
158	Mono	UBE2S	0	0.268917430522713	0.485	0.169	0
159	Mono	NXT1	0	0.522521302673192	0.689	0.205	0
160	Mono	ID1	0	0.297773091793429	0.404	0.11	0
161	Mono	MAFB	0	0.383391700547796	0.893	0.548	0
162	Mono	CEBPB	0	0.250950420848026	0.944	0.761	0
163	Mono	IFNGR2	0	0.279612755795909	0.78	0.47	0
164	Mono	ETS2	0	0.304477781895218	0.69	0.343	0
165	Mono	HMGN1	0	0.271375585693933	0.763	0.454	0
166	Mono	MX2	0	0.310681020956352	0.534	0.173	0
167	Mono	MX1	0	0.395926673802464	0.538	0.103	0
168	Mono	PIM3	0	0.346175806136192	0.635	0.248	0
169	Mono	SCO2	0	0.350106074677462	0.737	0.391	0
170	Mono	KLHDC7B	0	0.288827850078153	0.338	0.014	0
171	Mono	MIR222HG	0	0.316922084865391	0.414	0.063	0
172	Mono	VSIG4	0	0.287756776963563	0.272	0.01	0
173	Mono	XIST	0	-0.330818219252806	0.029	0.323	0
174	Mono	TSC22D3	0	0.314991760528532	0.877	0.651	0
175	Mono	IL1B	1.82192949421109e-306	0.290397533324859	0.506	0.235	2.87318281237088e-302
176	Mono	CXCL8	8.97363780235786e-297	0.283288905429481	0.679	0.345	1.41514268143183e-292
177	Mono	JAML	3.21650604907532e-277	-0.259748636243014	0.297	0.489	5.07243003939177e-273
178	Mono	AC007952.4	2.12165574928328e-275	-0.255372713748703	0.362	0.538	3.34585111661973e-271
179	Gran	IFI6	1.09992094313386e-183	0.660132053319348	0.677	0.142	1.73457532732209e-179
180	Gran	IFI44L	5.73270219841924e-177	0.514424185998401	0.547	0.026	9.04047136690715e-173
181	Gran	ANKRD28	7.76877497345769e-158	0.462932930768776	0.866	0.529	1.22513581331428e-153
182	Gran	LY6E	1.50986963121097e-148	0.548495627280703	0.682	0.223	2.3810644084197e-144
183	Gran	ISG15	6.02792176081621e-147	0.573512958813382	0.644	0.178	9.50603261680716e-143
184	Gran	HLA-DRB1	7.7093631356854e-143	-0.478194771066588	0.544	0.906	1.21576656649759e-138
185	Gran	PCAT18	6.07039648654632e-136	0.338661153609157	0.403	0.002	9.57301525928355e-132
186	Gran	PLEK	7.73136333591084e-134	0.346646596129624	0.918	0.662	1.21923599807314e-129
187	Gran	MX1	2.0422959336901e-130	0.384704636089394	0.506	0.06	3.22070068742928e-126
188	Gran	SAT1	7.39867603292039e-128	0.269690996765857	0.961	0.83	1.16677121039155e-123
189	Gran	ANP32B	7.34294614044832e-126	-0.28953274101381	0.733	0.892	1.1579826063487e-121
190	Gran	ZFP36	1.86091021626255e-115	0.357062684013617	0.837	0.618	2.93465541104603e-111
191	Gran	IFI27	2.0264995322077e-115	0.557243474122795	0.366	0.011	3.19578976229154e-111
192	Gran	TRGC2	2.97261538772445e-113	0.35485906591164	0.434	0.045	4.68781446644146e-109
193	Gran	MDM2	8.05878192426789e-108	0.447721384481233	0.605	0.191	1.27086990945705e-103
194	Gran	FCN1	3.05646621960279e-106	-0.529143186307675	0.332	0.767	4.8200472283136e-102
195	Gran	TNFAIP3	8.7588833316861e-106	0.449686935167068	0.569	0.169	1.3812759014069e-101
196	Gran	TRIM22	4.75780202978111e-105	0.388084187603836	0.629	0.2	7.5030538009648e-101
197	Gran	KDM5B	1.39511371104448e-102	0.370643716888749	0.525	0.121	2.20009432231715e-98
198	Gran	PLIN2	3.53911184332971e-102	0.428743273267668	0.619	0.232	5.58117937693096e-98
199	Gran	RETN	9.88111411093465e-102	-0.464604501694654	0.394	0.725	1.55825169529439e-97
200	Gran	IRF2BP2	1.99780352123185e-101	0.311375182387559	0.908	0.652	3.15053615298262e-97
201	Gran	NFKBIA	1.13357673900484e-100	0.359509778080984	0.838	0.583	1.78765051741063e-96
202	Gran	PVT1	2.61354392554684e-99	0.36876710202341	0.472	0.087	4.12155877058737e-95
203	Gran	MIR222HG	2.51788677603532e-98	0.374169170843463	0.572	0.167	3.9707074458077e-94
204	Gran	CA2	1.25577362188494e-96	0.3994492395535	0.457	0.095	1.98035500171254e-92
205	Gran	TRIB1	2.87145450013173e-94	0.389370388410604	0.706	0.306	4.52828374670773e-90
206	Gran	DEK	1.63353628960762e-92	-0.255558387939537	0.75	0.867	2.57608672871121e-88
207	Gran	AP2S1	9.55940441702487e-92	-0.254839016965336	0.683	0.849	1.50751807656482e-87
208	Gran	HOXA9	4.3155602926275e-90	0.278010170127092	0.333	0.026	6.80563858147357e-86
209	Gran	PPP1R27	1.5325008140718e-89	0.345534217448846	0.321	0.021	2.41675378379123e-85
210	Gran	ARMH1	3.45120957161807e-87	0.351118713002479	0.725	0.393	5.4425574944417e-83
211	Gran	HLA-DRA	2.88756593401221e-86	-0.447825012493197	0.484	0.932	4.55369147793726e-82
212	Gran	CES1	2.43005375300718e-85	-0.3831910107389	0.135	0.51	3.83219476849232e-81
213	Gran	FUT4	7.63790934237408e-85	0.313430284659739	0.502	0.126	1.20449830329239e-80
214	Gran	TRPM4	2.70906730308159e-83	0.250930242594096	0.302	0.018	4.27219913695967e-79
215	Gran	ARL4A	2.00371080585516e-80	0.397751146457083	0.702	0.446	3.15985194083359e-76
216	Gran	RPS27L	2.49963307081393e-80	0.313527614032485	0.796	0.511	3.94192135267356e-76
217	Gran	CACNA2D4	2.67793036246348e-80	0.286632437825492	0.386	0.068	4.2230961816049e-76
218	Gran	XAF1	1.11483215908989e-78	0.311186031041463	0.503	0.14	1.75809031488476e-74
219	Gran	AHR	1.85003557113747e-78	0.34629283838329	0.703	0.371	2.91750609568378e-74
220	Gran	ZFR	9.19730911552091e-78	0.357294678798765	0.614	0.298	1.45041564751765e-73
221	Gran	FLT3	9.23974154583856e-78	0.299532316999775	0.486	0.134	1.45710724177874e-73
222	Gran	CCL5	2.41277880030396e-77	0.283557408090166	0.356	0.057	3.80495216807934e-73
223	Gran	PTGER4	1.53632206524822e-76	0.363490986013463	0.478	0.148	2.42277989689644e-72
224	Gran	S100A8	1.06005924287831e-75	-0.386327559613375	0.64	0.96	1.67171342601909e-71
225	Gran	IFI44	3.5023534266614e-75	0.263121752975048	0.385	0.072	5.52321135384503e-71
226	Gran	LAMP5	3.26091520411594e-74	0.301660505122932	0.384	0.08	5.14246327689084e-70
227	Gran	TYMP	1.92744123556587e-72	0.281007643771542	0.819	0.612	3.03957482848738e-68
228	Gran	CTNNB1	5.2033897440664e-72	0.315919569406452	0.791	0.456	8.20574562639271e-68
229	Gran	IER5	1.135991117808e-71	0.326655803857063	0.639	0.293	1.79145799278321e-67
230	Gran	DDIT3	2.19189862723546e-71	0.327410623255145	0.618	0.254	3.45662413515032e-67
231	Gran	SP110	3.96229988911293e-71	0.29552121387515	0.524	0.171	6.24854692513109e-67
232	Gran	CLU	1.67422124712536e-70	0.279745287251223	0.382	0.082	2.64024690671669e-66
233	Gran	AC007952.4	1.89017992876144e-70	-0.334966577138168	0.464	0.71	2.9808137476568e-66
234	Gran	PARP14	2.5222559620068e-70	0.333722845325424	0.611	0.27	3.97759765208472e-66
235	Gran	PROK2	1.47778224018168e-69	0.298420801887418	0.439	0.121	2.33046259276651e-65
236	Gran	MT1G	3.13039995489572e-68	0.276149904336108	0.227	0.005	4.93664072887055e-64
237	Gran	GABPB1-AS1	5.48775261641084e-68	0.328283474073453	0.601	0.26	8.6541858760799e-64
238	Gran	PLCG2	1.06537368660833e-66	0.344233207201895	0.596	0.269	1.68009430378134e-62
239	Gran	HLA-DQB1	1.12994605526271e-66	-0.347816722143458	0.247	0.575	1.78192492914929e-62
240	Gran	PCM1	1.37808614890134e-66	0.307670575306831	0.729	0.406	2.17324185681741e-62
241	Gran	NFKBIZ	1.00970696470346e-65	0.314352961954987	0.75	0.449	1.59230788333736e-61
242	Gran	RIPK2	1.24162276035133e-64	0.298712717944724	0.57	0.256	1.95803909307405e-60
243	Gran	CD83	8.66494106452963e-64	0.289567755483762	0.507	0.185	1.36646120587632e-59
244	Gran	IFITM3	1.78447165796114e-63	0.299154421536993	0.438	0.134	2.81411180460472e-59
245	Gran	ODF3B	2.812593778123e-62	0.2751578689185	0.526	0.203	4.43546038809996e-58
246	Gran	PER1	6.01912886472264e-62	0.279042054466567	0.545	0.219	9.4921662196676e-58
247	Gran	ZBTB10	1.09767926776106e-61	0.264117824071742	0.423	0.128	1.73104020525919e-57
248	Gran	ALDH2	2.2378873952134e-61	-0.294034928712618	0.147	0.471	3.52914842225154e-57
249	Gran	ELANE	2.73665617236825e-61	-0.391021501808329	0.171	0.484	4.31570678382472e-57
250	Gran	MT2A	3.43925646336853e-61	0.382793095506703	0.604	0.37	5.42370744273218e-57
251	Gran	HLA-DPB1	7.04254565236941e-59	-0.332443578130535	0.338	0.683	1.11060944937866e-54
252	Gran	RHOB	4.21733668968025e-57	0.324538701345523	0.615	0.338	6.65073995962576e-53
253	Gran	PMAIP1	6.08841466289065e-57	0.298387488040416	0.625	0.331	9.60142992337855e-53
254	Gran	EIF2AK2	3.80111747488479e-56	0.282414920610603	0.581	0.273	5.99436225789331e-52
255	Gran	HLA-DMA	1.14080605138454e-55	-0.301066199206883	0.253	0.554	1.79905114303341e-51
256	Gran	GRINA	4.94170497316439e-55	0.254352784440123	0.517	0.209	7.79306874268024e-51
257	Gran	LMNA	2.27562148693746e-54	0.309352905718124	0.586	0.294	3.58865508490037e-50
258	Gran	ITGA4	6.054681252326e-53	0.26934471267845	0.615	0.315	9.54823233491811e-49
259	Gran	KLF2	2.06327257183724e-52	0.266115711545021	0.744	0.56	3.25378084578733e-48
260	Gran	RFLNB	5.11548384729662e-52	-0.27688511193359	0.42	0.661	8.06711802718677e-48
261	Gran	CPVL	4.54861345503848e-51	-0.285764745031004	0.226	0.524	7.17316341859568e-47
262	Gran	JMJD1C	4.59422947493249e-51	0.28158818466181	0.773	0.511	7.24509988196854e-47
263	Gran	FOXP1	1.25286900641697e-50	0.25941433078857	0.763	0.509	1.97577442311956e-46
264	Gran	CD48	2.73037729288788e-50	-0.282370804398541	0.251	0.552	4.30580499088419e-46
265	Gran	S100A9	4.4901254991534e-50	-0.390436315698909	0.637	0.971	7.0809279121649e-46
266	Gran	S100A12	1.10603049297765e-49	-0.325840182192191	0.355	0.657	1.74421008742575e-45
267	Gran	SCO2	1.68122171624484e-48	0.269391996710485	0.561	0.285	2.65128664651812e-44
268	Gran	CLEC2B	1.09825962543406e-46	0.255118018195057	0.649	0.366	1.73195542930951e-42
269	Gran	PPP1R15B	3.63610566040492e-46	0.25445286686736	0.515	0.241	5.73413862645856e-42
270	Gran	MIR181A1HG	2.91784110703001e-45	0.283642477969981	0.409	0.166	4.60143542578632e-41
271	Gran	TMPO	6.40056422423574e-45	-0.268738691854004	0.365	0.597	1.00936897816198e-40
272	Gran	DUSP6	3.32158994438601e-44	0.264643861472801	0.503	0.227	5.23814734229674e-40
273	Gran	PCLAF	5.05536814061969e-43	-0.278614721890354	0.163	0.417	7.97231555775726e-39
274	Gran	HLA-DPA1	2.77149464958459e-41	-0.2846393425168	0.417	0.688	4.3706470623949e-37
275	Gran	AREG	3.45386897375227e-40	-0.337985089123159	0.162	0.379	5.44675137160733e-36
276	Gran	MKI67	1.78637180567607e-38	-0.273074214826467	0.16	0.422	2.81710833755116e-34
277	Gran	CD52	3.65930714411868e-38	-0.262811733589469	0.179	0.408	5.77072736627515e-34
278	Gran	PRTN3	4.58553135207231e-36	-0.295751698625892	0.082	0.275	7.23138294221803e-32
279	Gran	RPS4Y1	1.5591764456026e-33	0.262178570813638	0.627	0.321	2.4588212547153e-29
280	Gran	AC103591.3	1.73440275917563e-33	0.267545540871414	0.524	0.338	2.73515315121997e-29
281	Gran	CITED2	9.82279694622523e-33	0.252122152908839	0.506	0.298	1.54905507841972e-28
282	T	CXCR4	0	0.412216701695699	0.889	0.518	0
283	T	NR4A2	0	0.373724087969537	0.536	0.171	0
284	T	BHLHE40	0	0.309030150757729	0.364	0.068	0
285	T	TNFAIP3	0	0.417851764072454	0.805	0.402	0
286	T	SRGN	0	0.301996973768191	0.925	0.645	0
287	T	MTRNR2L8	0	0.408494109789604	0.382	0.035	0
288	T	SLC7A5	0	0.277767911470387	0.264	0.026	0
289	T	ZFP36	0	0.425973930065895	0.662	0.248	0
290	T	RBM38	0	0.371091286514588	0.522	0.16	0
291	T	RPS4Y1	0	0.45183595998684	0.764	0.299	0
292	T	DDX3Y	0	0.365013180506631	0.472	0.103	0
293	T	CREM	1.21079496334594e-307	0.337342808796237	0.446	0.132	1.90942365719655e-303
294	T	YPEL5	1.92650915335054e-297	0.356564334021383	0.683	0.306	3.0381049348338e-293
295	T	SBDS	9.13585451810868e-288	0.343041517897788	0.607	0.243	1.44072425750574e-283
296	T	GABARAPL1	5.24402686533993e-285	0.323610840845116	0.439	0.134	8.26983036664108e-281
297	T	HNRNPH1	1.10752842270015e-281	0.324872987375106	0.76	0.412	1.74657232259813e-277
298	T	SRSF2	8.24660271924254e-276	0.333697104345437	0.614	0.264	1.30048924882455e-271
299	T	IRF2BP2	2.68341360251354e-266	0.317508036261755	0.541	0.208	4.23174325116385e-262
300	T	KLF6	1.95407044658834e-265	0.322306912463238	0.775	0.455	3.08156909426982e-261
301	T	PDE4D	8.12281666433187e-259	0.294582644100661	0.399	0.118	1.28096818796514e-254
302	T	RSRC2	7.03672616447888e-252	0.322718800035262	0.627	0.279	1.10969171613832e-247
303	T	DNAJB6	1.06619230310477e-248	0.31774261599885	0.623	0.278	1.68138526199623e-244
