cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
304	T	RUNX3	1.92008066082498e-240	0.321893253870696	0.617	0.277	3.02796720212099e-236
305	T	LINC-PINT	9.7126349699297e-239	0.31933767194588	0.684	0.334	1.53168253475791e-234
306	T	IDI1	1.55611851095808e-237	0.300550568075834	0.505	0.199	2.4539988917809e-233
307	T	HSPA5	2.89054401328e-224	0.306583156687759	0.692	0.366	4.55838790894256e-220
308	T	KDM6B	2.18628024509587e-223	0.256168075289988	0.307	0.08	3.44776394651618e-219
309	T	SPOCK2	1.74547989506297e-215	0.298043965115617	0.634	0.323	2.7526217945143e-211
310	T	SELENOK	1.42682278847846e-206	0.293308792363814	0.642	0.325	2.25009953743052e-202
311	T	EML4	1.2328361499497e-200	0.292963593499277	0.644	0.323	1.94418260847068e-196
312	T	CD69	2.19283393535674e-195	0.293941290332895	0.716	0.401	3.45809911605759e-191
313	T	BCLAF1	3.796892498862e-187	0.28350263686079	0.704	0.381	5.98769947070538e-183
314	T	DDX21	6.09229753712331e-183	0.276435819743594	0.578	0.29	9.60755321604345e-179
315	T	CHD1	1.43094196423873e-182	0.269912694850932	0.527	0.245	2.25659547760448e-178
316	T	PMAIP1	4.23781686855197e-180	0.257222635641687	0.321	0.107	6.68303720170646e-176
317	T	TGFB1	3.12098577525661e-179	0.274200840528619	0.616	0.336	4.92179456757968e-175
318	T	EZR	7.66333559688706e-177	0.275051488891889	0.633	0.331	1.20850802362909e-172
319	T	HNRNPH3	1.70662453792633e-175	0.269673860355673	0.614	0.316	2.69134689630982e-171
320	T	CD44	4.52154308940037e-174	0.266350860042237	0.726	0.433	7.13047345198438e-170
321	T	ADGRE5	2.69023372725433e-173	0.253163626658794	0.441	0.182	4.24249858788007e-169
322	T	NFKBIA	7.59518356224724e-172	0.277299337393685	0.685	0.377	1.19776044776639e-167
323	T	ARF1	2.68092964116831e-163	0.262743108648173	0.613	0.308	4.22782604412243e-159
324	T	PPP1CB	3.70393575454205e-163	0.254808527488998	0.549	0.263	5.84110668491282e-159
325	T	SLC2A3	1.17840535432161e-162	0.250156782197917	0.48	0.22	1.85834524376518e-158
326	T	STK17B	1.84210432161393e-156	0.254562967981159	0.712	0.422	2.90499851518517e-152
327	T	CCNL1	2.85851426095626e-156	0.26455996466661	0.766	0.452	4.50787698952802e-152
328	T	SNRPB	5.70613447748779e-152	0.254280811309898	0.606	0.307	8.99857407099824e-148
329	T	RNF19A	7.09685666842252e-146	0.252346111974853	0.567	0.288	1.11917429661023e-141
330	B	CD79B	0	-0.657093855301774	0.255	0.798	0
331	B	EZR	4.72309561661158e-221	0.410237390860466	0.859	0.52	7.44832178739647e-217
332	B	TCL1A	1.95741627462508e-211	-0.663679671922379	0.046	0.51	3.08684546508375e-207
333	B	TSC22D3	4.01517933686388e-201	0.332627652642018	0.915	0.664	6.33193781423434e-197
334	B	DDX21	2.38758094472027e-188	0.449821585560558	0.704	0.323	3.76521514982386e-184
335	B	OAZ1	4.02372261253238e-176	-0.398135179165683	0.466	0.793	6.34541055996357e-172
336	B	KLF6	2.58788152025504e-175	0.406221577877911	0.834	0.489	4.0810891574422e-171
337	B	ARPC3	8.83296784706641e-160	-0.366880879147017	0.504	0.819	1.39295902948237e-155
338	B	PRRC2C	2.90276327444011e-144	0.333563030787002	0.839	0.538	4.57765768379205e-140
339	B	PELI1	8.83623960225281e-142	0.385759385906725	0.448	0.13	1.39347498527527e-137
340	B	H3F3A	4.37652165891216e-132	-0.264110306100961	0.696	0.911	6.90177465610448e-128
341	B	LTB	5.91954329032328e-129	-0.367301712302093	0.439	0.737	9.33511976883981e-125
342	B	RCSD1	4.2734949495481e-124	-0.421316391729344	0.209	0.563	6.73930153543735e-120
343	B	IFI44L	1.48038499576867e-116	0.306409164951939	0.238	0.031	2.33456713832719e-112
344	B	ATP6V1G1	7.66224969308003e-116	-0.354600492177321	0.363	0.668	1.20833677659872e-111
345	B	STX7	3.47205596518576e-115	-0.409067630485783	0.172	0.51	5.47543225709795e-111
346	B	CD83	7.67939922555621e-114	0.370200912074184	0.558	0.247	1.21104125787021e-109
347	B	MYL12A	4.73776138517221e-113	-0.367889216888008	0.334	0.651	7.47144970441657e-109
348	B	IRF2BP2	4.50240688625109e-112	0.31779587944244	0.407	0.128	7.10029565961797e-108
349	B	IGHA1	4.54035792768127e-112	0.36342147588669	0.485	0.175	7.16014445195336e-108
350	B	SAT1	2.84541965387551e-105	0.3299597494341	0.636	0.358	4.48722679416167e-101
351	B	DDX24	1.03052133652488e-104	0.299974428841001	0.76	0.486	1.62513214769974e-100
352	B	GRASP	1.27555709623451e-100	0.28982272787722	0.302	0.073	2.01155354076183e-96
353	B	RPS26	3.19947689034881e-99	0.256412303511608	0.921	0.719	5.04557505608007e-95
354	B	MTRNR2L8	2.39026464964244e-95	0.255332143271365	0.266	0.058	3.76944735248613e-91
355	B	VPREB3	9.40976192043951e-95	-0.379495724219067	0.187	0.488	1.48391945485331e-90
356	B	TRA2B	9.82346199799738e-94	0.303896275982106	0.681	0.399	1.54915995708419e-89
357	B	LY9	1.84439597258641e-93	0.28601305754666	0.323	0.093	2.90861244876877e-89
358	B	SNHG9	2.4601496581263e-90	0.277959236831922	0.354	0.114	3.87965601086518e-86
359	B	NR4A2	7.90499791611657e-90	0.271800464007933	0.294	0.078	1.24661817137158e-85
360	B	UBALD2	1.20237510106496e-89	0.307543427177076	0.463	0.192	1.89614553437944e-85
361	B	CD69	3.33128355667336e-89	0.342504240902662	0.541	0.274	5.2534341688739e-85
362	B	EAF2	5.96755025202143e-88	-0.334660288186406	0.089	0.36	9.41082674743779e-84
363	B	NEAT1	7.56124239730567e-87	0.2949600800405	0.776	0.507	1.1924079260551e-82
364	B	TMBIM4	5.47021693079841e-86	-0.330637504617394	0.191	0.464	8.6265320998691e-82
365	B	ERP29	9.32226007427832e-86	-0.293709133223989	0.405	0.644	1.47012041371369e-81
366	B	NOP58	5.09633877964408e-83	0.287555669747561	0.409	0.162	8.03692625549872e-79
367	B	EMP3	2.99408274674631e-81	0.260786986384311	0.695	0.496	4.72166849161893e-77
368	B	BCLAF1	5.18748340341816e-78	0.282578566153686	0.667	0.396	8.18066132719044e-74
369	B	CALHM6	1.37406928942628e-77	-0.321363060809949	0.123	0.379	2.16690726942524e-73
370	B	RBM38	5.2457535947095e-77	0.290960606212145	0.436	0.201	8.27255341885689e-73
371	B	ACTG1	6.07869696072409e-73	-0.2812937083818	0.436	0.66	9.58610510706189e-69
372	B	SBDS	9.1465824081928e-73	0.268301151304561	0.44	0.192	1.442416045772e-68
373	B	RSRC2	2.99650186404748e-72	0.275966227522092	0.558	0.3	4.72548343960288e-68
374	B	PRDM2	3.85348691720713e-70	0.263828968895888	0.655	0.414	6.07694886843564e-66
375	B	EIF3K	9.94901354036447e-69	-0.260791633966294	0.446	0.675	1.56895943531548e-64
376	B	ATP6V0E1	1.36832213873207e-67	-0.286037118440813	0.202	0.439	2.15784401278047e-63
377	B	IGHG3	1.52847178570052e-67	0.26788636038036	0.319	0.114	2.41040000604972e-63
378	B	SMIM14	1.64277053247222e-67	-0.298753836849616	0.106	0.342	2.59064912970869e-63
379	B	ANAPC16	4.39568792837756e-67	-0.291207020545116	0.283	0.532	6.93199986305141e-63
380	B	HVCN1	1.86000307340415e-66	-0.293271278562413	0.128	0.364	2.93322484675834e-62
381	B	UCP2	8.52027328395825e-66	-0.298880390644414	0.206	0.448	1.34364709688022e-61
382	B	RIPOR2	2.0299340956541e-64	-0.30089165420104	0.241	0.504	3.20120606884652e-60
383	B	LSM10	9.07136797856154e-64	-0.265430897838579	0.073	0.282	1.43055473021915e-59
384	B	ARPC5	7.03418583413709e-63	-0.284818863317868	0.156	0.382	1.10929110604342e-58
385	B	FAM133B	8.49002093466363e-63	0.25395631438286	0.621	0.395	1.33887630139645e-58
386	B	LINC02397	1.06994153361922e-62	-0.278544823894463	0.088	0.307	1.68729779851751e-58
387	B	ZFP36	2.38053528634181e-61	0.255295708915497	0.433	0.219	3.75410414656103e-57
388	B	SELENOK	4.86639094908344e-61	0.250829632540197	0.449	0.231	7.67429852670459e-57
389	B	SMDT1	4.90380352761082e-61	-0.271108361333285	0.275	0.49	7.73329816304227e-57
390	B	ARL6IP5	6.26435810342612e-61	-0.276412657160457	0.163	0.38	9.87889272910299e-57
391	B	CLIC1	8.47417086042838e-61	-0.26155745197645	0.339	0.551	1.33637674468955e-56
392	B	CD81	1.8737116486116e-60	-0.274832051031821	0.279	0.501	2.95484326986049e-56
393	B	ARPC1B	3.69256445269925e-59	-0.27595127451261	0.248	0.481	5.82317414190672e-55
394	B	SELL	1.10103164011032e-57	-0.274040408620871	0.126	0.35	1.73632689645397e-53
395	B	PCDH9	1.52110598377437e-57	-0.287329309849664	0.086	0.293	2.39878413641218e-53
396	B	CD72	3.11146416944862e-56	-0.260419106897373	0.067	0.257	4.90677899522048e-52
397	B	PSMB9	7.89796214583252e-56	-0.265862196253306	0.185	0.404	1.24550863039779e-51
398	B	PARP1	1.11481366027784e-54	-0.260947463178357	0.178	0.389	1.75806114225815e-50
399	B	CD53	1.36905713559209e-53	-0.262254322349261	0.185	0.39	2.15900310282872e-49
400	B	FCMR	2.84520732244936e-52	-0.261395447337221	0.172	0.388	4.48689194750264e-48
401	B	TNFAIP8	3.12647366681352e-51	-0.25735945393614	0.18	0.389	4.93044897256492e-47
402	B	SNX2	1.65856083047932e-49	-0.252006063707426	0.277	0.494	2.61555042966589e-45
403	B	CXXC5	2.81145892946821e-48	-0.250047641235513	0.225	0.423	4.43367073177137e-44
404	HSPC	NEAT1	8.33965908953242e-193	0.275340133631949	0.982	0.938	1.31516423841926e-188
405	HSPC	SERPINE2	1.4991647642939e-167	-0.294346826487933	0.041	0.436	2.36418283329149e-163
406	HSPC	CCNL1	5.53483356980921e-135	0.345828581419088	0.903	0.752	8.72843253958913e-131
407	HSPC	LDHB	1.01415340892086e-120	-0.269420894548824	0.757	0.972	1.5993199258682e-116
408	HSPC	SAT1	5.51293512387117e-113	0.446105078211597	0.826	0.575	8.69389869034484e-109
409	HSPC	LAPTM4B	6.96550480401528e-112	-0.327974063957928	0.174	0.607	1.09846010759321e-107
410	HSPC	PRDX1	1.07756094811406e-108	-0.378440529125574	0.523	0.883	1.69931361517588e-104
411	HSPC	SLC25A3	2.01570980717859e-104	-0.272513595471651	0.708	0.924	3.17877436592064e-100
412	HSPC	SUMO2	1.3664360125524e-101	-0.251795562692013	0.748	0.957	2.15486959179513e-97
413	HSPC	ODC1	1.49714282438389e-97	-0.321697713333693	0.225	0.609	2.3609942340534e-93
414	HSPC	PRKAR2B	3.58907113870732e-96	-0.288148638082591	0.082	0.396	5.65996518574144e-92
415	HSPC	SPINT2	3.4589721362734e-92	-0.322522163080288	0.323	0.733	5.45479905890315e-88
416	HSPC	PRDX4	1.62108850696013e-91	-0.270062520340375	0.16	0.529	2.55645657547613e-87
417	HSPC	CLTA	2.36929717855373e-91	-0.31805553048957	0.39	0.782	3.73638165057923e-87
418	HSPC	PARK7	4.50766888822902e-91	-0.307657862565952	0.552	0.874	7.10859383673716e-87
419	HSPC	RAN	3.47567986735093e-90	-0.302802643202503	0.609	0.9	5.48114715081241e-86
420	HSPC	DYNLL1	6.60427056680226e-90	-0.352357340180238	0.34	0.7	1.04149346838472e-85
421	HSPC	STMN1	4.70407428862369e-88	-0.352890658802219	0.552	0.882	7.41832515315956e-84
422	HSPC	NDUFAB1	4.32140952099983e-87	-0.301293507962202	0.292	0.666	6.81486281461673e-83
423	HSPC	IRF2BP2	1.02600977288258e-86	0.290750097636773	0.824	0.693	1.61801741183583e-82
424	HSPC	GP1BB	1.40707299232075e-86	-0.301402832063824	0.079	0.377	2.21895410888982e-82
425	HSPC	CD44	1.76396704549067e-86	0.309930995647344	0.801	0.666	2.78177603073879e-82
426	HSPC	PRDX2	2.7327503254817e-84	-0.330791258705113	0.421	0.779	4.30954726328464e-80
427	HSPC	EIF3K	5.67886279101053e-84	-0.252470727316359	0.708	0.95	8.95556662142361e-80
428	HSPC	PPDPF	6.98721329806498e-84	-0.307901485530247	0.568	0.887	1.10188353710485e-79
429	HSPC	DAD1	1.1629793504253e-83	-0.3167431878105	0.333	0.726	1.8340184356207e-79
430	HSPC	ERH	4.75491602350096e-82	-0.303305905619528	0.494	0.828	7.49850256906101e-78
431	HSPC	JMJD1C	3.84420546659911e-81	0.331151044021673	0.768	0.588	6.06231202082679e-77
432	HSPC	PRDX3	3.85812607229904e-81	-0.277223702964002	0.216	0.567	6.08426481601559e-77
433	HSPC	OSTC	7.14534039062609e-81	-0.29659636529355	0.476	0.807	1.12682017960174e-76
434	HSPC	H2AFZ	1.08799442750251e-80	-0.317074299626782	0.631	0.894	1.71576721217146e-76
435	HSPC	SLC25A5	1.85425940966922e-80	-0.277684690638708	0.626	0.879	2.92416708904837e-76
436	HSPC	ALDH1A1	1.22195910397236e-79	-0.250439863762224	0.116	0.449	1.9270295069644e-75
437	HSPC	MRPS15	1.01806804254449e-78	-0.262651462072509	0.233	0.596	1.60549330309267e-74
438	HSPC	TMEM14C	1.30174918513176e-77	-0.311291865865294	0.378	0.718	2.05285846495278e-73
439	HSPC	MYL12A	3.60533053907704e-76	-0.299504423082482	0.505	0.826	5.68560626012449e-72
440	HSPC	CCT8	6.27562229466424e-75	-0.282364546330377	0.505	0.826	9.8966563586855e-71
441	HSPC	TPM1	1.22764792459032e-73	-0.253771600112289	0.115	0.418	1.93600077707893e-69
442	HSPC	MRPS24	1.56181541024383e-72	-0.274303218672998	0.349	0.712	2.46298290195452e-68
443	HSPC	S100A4	5.55471170659658e-72	-0.319543193903365	0.605	0.902	8.75978036130281e-68
444	HSPC	MARCKSL1	6.47862167837983e-72	-0.267734421350863	0.189	0.517	1.0216786386805e-67
445	HSPC	PPM1G	1.91114893798184e-71	-0.28776162338984	0.361	0.712	3.01388187519736e-67
446	HSPC	DUT	2.24027544723711e-71	-0.305312501449723	0.522	0.836	3.53291438029292e-67
447	HSPC	LIMS1	3.18372580069397e-70	-0.286236795402488	0.388	0.754	5.02073558769438e-66
448	HSPC	ATP5PO	9.48174256696205e-70	-0.257045910647797	0.621	0.905	1.49527080280992e-65
449	HSPC	TYMS	2.80771722484588e-69	-0.294132855899885	0.183	0.503	4.42777006358195e-65
450	HSPC	CYTL1	3.6512388899371e-69	-0.279981912175972	0.251	0.601	5.75800372943081e-65
451	HSPC	AKR1A1	1.1928639463467e-66	-0.258070864334772	0.307	0.659	1.88114644338875e-62
452	HSPC	PARP1	1.59261624831062e-66	-0.278836605188346	0.383	0.741	2.51155582358584e-62
453	HSPC	C1QBP	2.3486949423274e-66	-0.278187409200182	0.504	0.795	3.70389192405031e-62
454	HSPC	GLRX5	2.26101762808535e-65	-0.256725812070346	0.317	0.646	3.5656247994906e-61
455	HSPC	CCT3	2.84489556475213e-65	-0.273013442619223	0.387	0.738	4.48640030561411e-61
456	HSPC	VPS28	2.9538234104389e-65	-0.262936428204142	0.401	0.756	4.65817951826215e-61
457	HSPC	PHB	3.57194245713216e-65	-0.265423587863872	0.33	0.659	5.63295325489742e-61
458	HSPC	GTF2A2	5.27322785489076e-65	-0.259589237303656	0.321	0.673	8.31588032716273e-61
459	HSPC	ATP5MC3	7.9143409652954e-65	-0.250871953990676	0.628	0.874	1.24809157022708e-60
460	HSPC	NAA38	8.25334839259656e-65	-0.285579264243859	0.454	0.784	1.30155304151248e-60
461	HSPC	MRPL51	1.05002052140749e-62	-0.257932858280396	0.325	0.67	1.65588236225962e-58
462	HSPC	CLNS1A	1.19383049797316e-62	-0.265490285223834	0.421	0.76	1.88267069530368e-58
463	HSPC	PSMB6	1.76764178189113e-62	-0.256554810551935	0.35	0.685	2.78757109004231e-58
464	HSPC	RABAC1	2.44991975622447e-62	-0.263936742238113	0.389	0.719	3.86352345556599e-58
465	HSPC	COX5A	3.13291526462014e-62	-0.257265474018587	0.571	0.862	4.94060737230596e-58
466	HSPC	CLK1	7.14680601377835e-62	0.309382024650448	0.644	0.407	1.12705130837285e-57
467	HSPC	RNASEH2C	3.82043041464061e-61	-0.26431246280249	0.357	0.691	6.02481876388824e-57
468	HSPC	HIST1H1C	1.5733503198466e-60	0.273883942102431	0.803	0.654	2.48117345439808e-56
469	HSPC	TUFM	1.68288971641482e-60	-0.256173579022214	0.46	0.763	2.65391708278617e-56
470	HSPC	FABP5	5.13748137662424e-60	-0.282291705600443	0.369	0.677	8.10180813093642e-56
471	HSPC	TMEM14B	3.27693112731791e-59	-0.258899133082656	0.413	0.714	5.16772038778034e-55
472	HSPC	TPI1	3.727833705737e-57	-0.251326473473622	0.616	0.883	5.87879375394724e-53
473	HSPC	IFI44L	1.47725820656018e-55	0.373925125152438	0.348	0.064	2.32963619174541e-51
474	HSPC	MIR222HG	2.5978473156847e-55	0.31009286926475	0.436	0.144	4.09680521683477e-51
475	HSPC	PCLAF	1.92120787888854e-54	-0.267763976125405	0.212	0.505	3.02974482500723e-50
476	HSPC	ATP5MC1	7.25744230045933e-54	-0.256064507669029	0.425	0.725	1.14449865078244e-49
477	HSPC	AC103591.3	7.67802567939642e-53	0.36272973973918	0.584	0.365	1.21082464964082e-48
478	HSPC	HIPK1	1.34852444269824e-52	0.295294749267808	0.624	0.436	2.12662304613512e-48
479	HSPC	CXCL8	9.2869765855537e-52	0.324155318753784	0.356	0.066	1.46455620754182e-47
480	HSPC	SPAG9	5.72081916453311e-51	0.270802553045758	0.657	0.478	9.02173182246871e-47
481	HSPC	AFF4	6.03900711616736e-48	0.263715650008472	0.619	0.433	9.52351422219593e-44
482	HSPC	TYROBP	8.69842164530413e-47	0.304549778510241	0.463	0.198	1.37174109346446e-42
483	HSPC	TLE4	1.19323747209568e-46	0.276835461956014	0.611	0.408	1.88173549349489e-42
484	HSPC	SERTAD2	1.59049531489671e-45	0.267020999549341	0.519	0.284	2.50821111159211e-41
485	HSPC	HLA-DPB1	2.16251334529141e-44	-0.25294619622187	0.461	0.771	3.41028354552456e-40
486	HSPC	IFI6	2.82841493023261e-42	0.365000019585061	0.483	0.274	4.46041034497683e-38
487	HSPC	SNHG9	2.05818697837428e-41	0.258287374555776	0.496	0.285	3.24576086489624e-37
488	HSPC	ATF3	9.97537137616501e-41	0.261631602060806	0.387	0.144	1.57311606602122e-36
489	HSPC	MPO	4.67164140556398e-40	0.388491235463131	0.516	0.247	7.36717849657439e-36
490	HSPC	PTGER4	2.1288767790474e-36	0.276058051525989	0.415	0.194	3.35723868055775e-32
491	HSPC	TENT5A	1.02159404606013e-34	0.342946345086351	0.499	0.319	1.61105381063683e-30
492	HSPC	PLCG2	5.03462205565332e-33	0.285530943192379	0.477	0.308	7.93959898176528e-29
493	HSPC	AZU1	1.33965841300421e-30	0.323248002910532	0.38	0.152	2.11264131730764e-26
494	Ery	RPL3	1.71849372890253e-215	-0.353265545634187	0.809	0.984	2.71006461047929e-211
495	Ery	RPL15	1.59557834843405e-213	-0.349129173358575	0.792	0.993	2.5162270554805e-209
496	Ery	RPL7A	4.71698326770372e-210	-0.322640554733691	0.834	0.99	7.43868261316877e-206
497	Ery	RPS2	8.47258653790268e-207	-0.274895682338905	0.883	0.992	1.33612689702725e-202
498	Ery	RPL10	4.94835504472524e-199	-0.306607829754702	0.847	0.989	7.8035559055317e-195
499	Ery	RPS3A	3.67858711472216e-198	-0.282024370128798	0.866	0.997	5.80113187991685e-194
500	Ery	RACK1	8.59974533643958e-198	-0.400978889308561	0.733	0.985	1.35617983955652e-193
501	Ery	RPS3	2.97513917132839e-196	-0.256135850194611	0.888	0.993	4.69179447318488e-192
502	Ery	RPS9	7.36389317081431e-193	-0.300120759470347	0.833	0.992	1.16128595303742e-188
503	Ery	EEF1B2	9.36880695840156e-190	-0.416155324410711	0.717	0.984	1.47746085733993e-185
504	Ery	RPL18	3.41437369541298e-187	-0.270341417893671	0.858	0.99	5.38446731766627e-183
505	Ery	NACA	3.33442275314789e-186	-0.365450715118675	0.751	0.984	5.25838468171423e-182
506	Ery	RPLP0	1.87711424827453e-184	-0.284836191101753	0.837	0.99	2.96020916952893e-180
507	Ery	RPS7	1.68656389382283e-183	-0.308778210932985	0.831	0.997	2.65971126055861e-179
508	Ery	RPSA	1.15671578991899e-181	-0.284536868289288	0.826	0.984	1.82414080070224e-177
509	Ery	RPS18	9.36318750582605e-180	-0.29390272799931	0.852	0.99	1.47657466966877e-175
510	Ery	HBA1	2.26408535212262e-168	0.441594579248933	0.98	0.882	3.57046260029737e-164
511	Ery	RPS5	9.33306555815111e-165	-0.331726596340509	0.796	0.984	1.47182443852043e-160
512	Ery	SNHG29	1.00070982877958e-162	-0.508725182851706	0.579	0.974	1.57811939998541e-158
513	Ery	RPS4X	1.26420277262781e-161	-0.326850277416812	0.826	0.992	1.99364777243406e-157
514	Ery	RPL17	9.09162095470251e-159	-0.315524854482877	0.827	0.989	1.43374862455659e-154
515	Ery	HBA2	2.83974010782391e-157	0.588152972443854	0.955	0.759	4.4782701500383e-153
516	Ery	RPS23	1.45938166460975e-156	-0.318290726509969	0.83	0.99	2.30144488508958e-152
517	Ery	RPL19	6.94801990576832e-156	-0.289872282340794	0.834	0.99	1.09570273913966e-151
518	Ery	ALDH1A1	3.59469828646327e-154	-0.512410743372371	0.305	0.918	5.66883919775257e-150
519	Ery	RPL7	7.7006278603597e-152	-0.317929326495063	0.799	0.987	1.21438901357872e-147
520	Ery	SYNGR1	2.58327537686772e-149	-0.558294286939316	0.391	0.957	4.0738252693204e-145
521	Ery	EEF1G	2.10122795212841e-148	-0.366668345150304	0.709	0.987	3.31363648050651e-144
522	Ery	FAM89A	2.91876286034357e-148	-0.463840448551991	0.189	0.8	4.6028890307618e-144
523	Ery	NME2	7.27564841551411e-148	-0.534544894643752	0.492	0.975	1.14736975512658e-143
524	Ery	NME4	3.40974364500906e-143	-0.497321638399114	0.474	0.984	5.37716572817929e-139
525	Ery	FCGRT	1.65220345732597e-142	-0.451280203953019	0.278	0.894	2.60552485220305e-138
526	Ery	EPCAM	2.27929692296777e-142	-0.504189555753743	0.297	0.903	3.59445124752017e-138
