cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
527	Ery	GIHCG	2.32731335284036e-140	-0.512017957988002	0.375	0.951	3.67017315742924e-136
528	Ery	RPL29	3.7892985875567e-139	-0.251301760539492	0.854	0.989	5.97572387257692e-135
529	Ery	RPL11	3.6961266130189e-138	-0.271603443511851	0.853	0.993	5.8287916687308e-134
530	Ery	GLRX	5.79758793745112e-136	-0.52724120353532	0.364	0.926	9.14279617736041e-132
531	Ery	PEBP1	3.80797227754281e-132	-0.518620312626667	0.405	0.962	6.00517228168501e-128
532	Ery	RPL10A	4.73159352805193e-130	-0.358858080965396	0.749	0.985	7.4617229937379e-126
533	Ery	PPP1R14B	1.5265392415061e-129	-0.504495529379641	0.398	0.961	2.40735238385512e-125
534	Ery	MGMT	1.43831217572785e-127	-0.325323794712517	0.135	0.697	2.26821830112282e-123
535	Ery	HBM	2.41039422156258e-127	0.722238309152914	0.886	0.434	3.80119168740419e-123
536	Ery	FAM178B	8.98860042587073e-126	-0.561016207770173	0.336	0.931	1.41750228715981e-121
537	Ery	BTF3	1.07455325281865e-124	-0.374013917808163	0.675	0.987	1.69457047969501e-120
538	Ery	SELENOH	1.61379873642802e-123	-0.462470229096081	0.468	0.967	2.54496060734698e-119
539	Ery	C1QBP	2.33351820423707e-123	-0.485935183536875	0.446	0.959	3.67995820808186e-119
540	Ery	G0S2	5.33487758564383e-122	-0.319523014592057	0.035	0.537	8.41310195256032e-118
541	Ery	SLC25A6	8.93658654236504e-119	-0.415588076047567	0.571	0.98	1.40929969773097e-114
542	Ery	PHB	1.25387501406183e-118	-0.449894193514191	0.413	0.954	1.97736089717551e-114
543	Ery	SCCPDH	1.86997264383908e-116	-0.382128598509745	0.289	0.843	2.94894685933423e-112
544	Ery	RBM3	1.1204968443819e-115	-0.418542306489397	0.532	0.964	1.76702352359026e-111
545	Ery	RPL5	1.3001076648387e-115	-0.312658162006968	0.829	0.984	2.05026978745062e-111
546	Ery	APRT	1.69930914675431e-115	-0.445372216205519	0.47	0.964	2.67981052443155e-111
547	Ery	ECH1	1.41739917586809e-114	-0.431409333651568	0.398	0.938	2.23523850034398e-110
548	Ery	TMEM141	8.00084197749274e-114	-0.407855280984093	0.357	0.895	1.2617327798506e-109
549	Ery	PLA2G12A	1.39226945127893e-113	-0.39491320647344	0.323	0.869	2.19560892466687e-109
550	Ery	ZNF22	2.76245551110988e-113	-0.367672713015074	0.248	0.789	4.35639234102028e-109
551	Ery	S100A4	3.98426579322471e-113	-0.465021044742342	0.605	0.975	6.28318715591537e-109
552	Ery	RPL4	4.66510384213545e-113	-0.335132844063603	0.738	0.984	7.3568687590476e-109
553	Ery	EIF3E	2.42227980240055e-112	-0.436106559154927	0.528	0.969	3.81993524838567e-108
554	Ery	TST	4.42681126448124e-112	-0.39497612684226	0.33	0.869	6.98108136408691e-108
555	Ery	H2AFZ	5.98023685715575e-111	-0.347651258212571	0.696	0.984	9.43083352373462e-107
556	Ery	ZFP36L2	6.36252484411286e-110	-0.465655018965971	0.47	0.939	1.0033701679166e-105
557	Ery	SLC4A1	2.49874016908029e-109	0.649353611213831	0.823	0.439	3.94051324663962e-105
558	Ery	PRMT1	2.58365748656356e-109	-0.416232309501145	0.344	0.908	4.07442785631073e-105
559	Ery	SLC25A3	4.00144575119326e-109	-0.361269753520062	0.646	0.985	6.31027994963176e-105
560	Ery	EBPL	1.76830921201504e-108	-0.368407156788033	0.242	0.75	2.78862362734772e-104
561	Ery	ATP5MC1	2.59447886754213e-108	-0.462023185880748	0.461	0.969	4.09149317411393e-104
562	Ery	RPS13	5.93457607614727e-108	-0.280600185884745	0.82	0.989	9.35882647208425e-104
563	Ery	CDK4	7.80746981691044e-108	-0.421052790446067	0.374	0.928	1.23123799012678e-103
564	Ery	RPS4Y1	9.6175827353872e-107	-0.55550467045842	0.06	0.514	1.51669279737056e-102
565	Ery	PAFAH1B3	1.04970481154295e-106	-0.391040768983214	0.355	0.89	1.65538448780324e-102
566	Ery	MT-ND6	1.24383306366717e-106	-0.419927957877265	0.281	0.871	1.96152474140312e-102
567	Ery	GCSH	2.91840186019537e-106	-0.387864343967445	0.29	0.82	4.6023197335281e-102
568	Ery	TMEM14C	4.33492278367765e-106	-0.382660151781243	0.615	0.982	6.83617322985965e-102
569	Ery	LSM4	7.70047511876055e-106	-0.412140060502633	0.413	0.936	1.21436492622854e-101
570	Ery	TSPO	2.85213486929872e-104	-0.405858856697034	0.522	0.975	4.49781668888408e-100
571	Ery	LMO2	4.6932902359677e-104	-0.416048897779265	0.447	0.954	7.40131870212107e-100
572	Ery	HNRNPA1	3.23982600142708e-103	-0.354286141381809	0.704	0.977	5.10920560425051e-99
573	Ery	RHOBTB3	4.0233589320526e-103	-0.385679636883061	0.308	0.849	6.34483703584695e-99
574	Ery	MAP2K2	1.00265875200196e-102	-0.416468011709537	0.483	0.959	1.58119285190709e-98
575	Ery	SLC25A37	5.06750904556287e-102	0.320748903511832	0.981	0.944	7.99146176485265e-98
576	Ery	ETFB	1.1373890953233e-101	-0.397009079053661	0.436	0.941	1.79366260332485e-97
577	Ery	PRDX4	2.14409198221125e-101	-0.363808013737882	0.307	0.83	3.38123305594714e-97
578	Ery	PCNX4	2.7666967915833e-101	-0.31966705082002	0.161	0.66	4.36308084032686e-97
579	Ery	SMIM10	3.95006143725965e-101	-0.37762358400524	0.293	0.836	6.22924688655847e-97
580	Ery	PARK7	5.65993683321462e-101	-0.414732351628857	0.516	0.98	8.92572038597946e-97
581	Ery	CNRIP1	8.39444268252001e-101	-0.363258904913987	0.278	0.831	1.32380361103341e-96
582	Ery	DNPH1	9.3788584695639e-101	-0.371045418746198	0.357	0.885	1.47904598065023e-96
583	Ery	PSMG1	1.19089356331279e-100	-0.371557609604102	0.335	0.864	1.87803914934427e-96
584	Ery	ECHS1	3.1923820586669e-100	-0.371853818164915	0.341	0.874	5.03438650651771e-96
585	Ery	CMBL	1.9358081280619e-99	-0.335643417926947	0.228	0.74	3.05276941795362e-95
586	Ery	NPM1	2.04930702481853e-99	-0.511576301060183	0.56	0.977	3.23175717813882e-95
587	Ery	NME1	7.2090530146465e-99	-0.443315608288238	0.376	0.925	1.13686766040975e-94
588	Ery	SEC11A	7.77242987288537e-99	-0.376759302224846	0.394	0.907	1.22571219095402e-94
589	Ery	RPS20	2.89854246639943e-98	-0.261971596886112	0.832	0.989	4.5710014695119e-94
590	Ery	CDK6	3.23589590135849e-98	-0.446324096873496	0.398	0.943	5.10300783644234e-94
591	Ery	EIF4B	6.49121208018352e-98	-0.418122017632004	0.506	0.969	1.02366414504494e-93
592	Ery	MYC	1.13199440645998e-97	-0.399479014291771	0.222	0.712	1.78515517898739e-93
593	Ery	MT-ND2	1.21144781593627e-97	-0.252337170150467	0.844	0.985	1.9104532057315e-93
594	Ery	LDHB	2.17156574756824e-97	-0.497473227446816	0.456	0.972	3.42455918391511e-93
595	Ery	SERPINE2	4.214166544036e-97	-0.276849829178865	0.113	0.581	6.64574063994477e-93
596	Ery	TKT	1.21457124344419e-96	-0.417386054726953	0.423	0.943	1.91537885091149e-92
597	Ery	CD63	1.54453158987322e-96	-0.37753931049514	0.328	0.845	2.43572631723006e-92
598	Ery	NOP53	2.11160483411083e-96	-0.37084804851417	0.447	0.939	3.33000082339277e-92
599	Ery	ACAA2	7.35986476822491e-96	-0.36461014725836	0.327	0.84	1.16065067394907e-91
600	Ery	TFRC	8.88261712884482e-96	0.26166013048654	0.948	0.938	1.40078872121883e-91
601	Ery	CHCHD2	1.77989306097823e-95	-0.306444859259939	0.714	0.992	2.80689135716267e-91
602	Ery	SRSF9	8.38766629287902e-95	-0.391828660860302	0.443	0.931	1.32273497438702e-90
603	Ery	DECR1	1.29152976812121e-94	-0.358349961941545	0.36	0.879	2.03674244432715e-90
604	Ery	OSTC	1.53178338202593e-94	-0.379901023352301	0.393	0.912	2.4156223934549e-90
605	Ery	MYB	3.91350200188829e-94	-0.376679736565747	0.31	0.849	6.17159265697783e-90
606	Ery	PDCD6	5.84507922582688e-94	-0.342543369152013	0.338	0.833	9.21768993912899e-90
607	Ery	METTL5	6.46018917425127e-94	-0.3614321904899	0.376	0.866	1.01877183277943e-89
608	Ery	CALM1	9.76663365490299e-94	-0.436247425136071	0.495	0.966	1.5401981273782e-89
609	Ery	RPL23A	1.38023692758524e-93	-0.262921409618206	0.807	0.989	2.17663363480192e-89
610	Ery	TOMM20	2.28963690004814e-93	-0.399725920070281	0.518	0.967	3.61075739137591e-89
611	Ery	EIF3I	5.65275171657055e-93	-0.387601913941053	0.433	0.948	8.91438945703176e-89
612	Ery	AKR7A2	3.68923966255541e-92	-0.301298198314892	0.238	0.733	5.81793094784988e-88
613	Ery	SLC25A5	6.7720443970223e-92	-0.404029881410906	0.529	0.974	1.06795140141042e-87
614	Ery	MPST	8.62785504303898e-92	-0.382968281394465	0.408	0.913	1.36061274028725e-87
615	Ery	PLEKHJ1	1.42755975966373e-91	-0.339733628149965	0.349	0.863	2.2512617409897e-87
616	Ery	RPL9	6.49439447311559e-91	-0.290314082932543	0.823	0.992	1.02416600841033e-86
617	Ery	MRTO4	9.22421043761147e-91	-0.35504712782589	0.33	0.859	1.45465798601133e-86
618	Ery	MRPL11	9.80238701535053e-91	-0.368513140714442	0.385	0.907	1.54583643232078e-86
619	Ery	PVT1	1.03435080369417e-90	-0.354348903073145	0.326	0.818	1.63117121742571e-86
620	Ery	ODC1	1.73005532275214e-90	-0.388344709920284	0.486	0.959	2.72829724398012e-86
621	Ery	SUMO2	2.29388633155529e-90	-0.315247465284446	0.682	0.989	3.61745874486269e-86
622	Ery	REXO2	2.73176930267943e-90	-0.4496581287008	0.466	0.961	4.30800019032546e-86
623	Ery	PRDX3	5.22811286801103e-90	-0.383180378493457	0.422	0.92	8.2447339928534e-86
624	Ery	AK6	7.43229688093938e-90	-0.331505339095652	0.31	0.827	1.17207321812414e-85
625	Ery	OAZ1	7.47161876366006e-90	-0.269266084114383	0.749	0.987	1.17827427902919e-85
626	Ery	ECI2	7.58149920518872e-90	-0.369445935975071	0.363	0.892	1.19560242465826e-85
627	Ery	TUFM	8.56741984577195e-90	-0.385362226949663	0.48	0.949	1.35108210967824e-85
628	Ery	URI1	1.33336325392482e-89	-0.32229179668761	0.288	0.799	2.10271385143944e-85
629	Ery	MRPL15	1.48760983117536e-89	-0.302509271840929	0.265	0.792	2.34596070376354e-85
630	Ery	DTD1	1.661279055608e-89	-0.283453401205828	0.189	0.656	2.61983707069381e-85
631	Ery	MRPS12	1.86628867788733e-89	-0.331413354348368	0.327	0.853	2.94313724502832e-85
632	Ery	PRELID1	2.21339311518185e-89	-0.406851361125585	0.468	0.949	3.49052094264177e-85
633	Ery	ERH	4.68615605801558e-89	-0.380393316385669	0.541	0.971	7.39006810349056e-85
634	Ery	TSC22D1	7.1430846228399e-89	-0.340189671300128	0.283	0.789	1.12646444502185e-84
635	Ery	HNRNPF	1.46408582352259e-88	-0.385643178449161	0.49	0.961	2.30886334369513e-84
636	Ery	EGFL7	2.5072303472565e-88	-0.293821558319253	0.17	0.642	3.9539022576235e-84
637	Ery	ATP5F1C	4.30945895901834e-88	-0.393855742067407	0.456	0.943	6.79601677837192e-84
638	Ery	AKR1C3	4.91185776168693e-88	-0.423019563954553	0.356	0.918	7.74599969018029e-84
639	Ery	PDCD7	6.30741574615866e-88	-0.294404147124394	0.25	0.758	9.94679463169221e-84
640	Ery	NUCB2	8.01610423070627e-88	-0.39501137665007	0.524	0.957	1.26413963718238e-83
641	Ery	ARL2	1.65418687819426e-87	-0.347928864578497	0.384	0.882	2.60865270691235e-83
642	Ery	ISOC2	1.94518844233975e-87	-0.362572241217576	0.327	0.876	3.06756217356978e-83
643	Ery	OCIAD2	2.51123229882237e-87	-0.311397029385322	0.27	0.745	3.96021333524288e-83
644	Ery	RPL23	3.51370380032821e-87	-0.360236343965265	0.761	0.987	5.54111089311759e-83
645	Ery	RNH1	6.04134290552857e-87	-0.359211426769792	0.41	0.897	9.52719776201856e-83
646	Ery	EIF4A1	1.02619238983689e-86	-0.365237424807628	0.646	0.984	1.61830539877277e-82
647	Ery	MRPS15	1.23314295981941e-86	-0.357679050327491	0.427	0.928	1.94466644763521e-82
648	Ery	MIF	3.55883409967385e-86	-0.480775155305684	0.442	0.931	5.61228137518567e-82
649	Ery	ATP5MC2	5.3036988113664e-86	-0.426969038475678	0.523	0.967	8.36393302552481e-82
650	Ery	PSMB5	8.26289323347792e-86	-0.355726954658646	0.386	0.913	1.30305826291947e-81
651	Ery	SRM	1.01891538644159e-85	-0.378182053702301	0.362	0.908	1.60682956441839e-81
652	Ery	GAS5	1.40274021280094e-85	-0.398905293947805	0.492	0.953	2.21212131558709e-81
653	Ery	RPL22L1	1.96753221206479e-85	-0.472079874855584	0.466	0.969	3.10279829842618e-81
654	Ery	CENPV	2.26992110658815e-85	-0.309348422131455	0.25	0.717	3.57966558508951e-81
655	Ery	NMNAT3	2.60352113179218e-85	-0.314237786369475	0.283	0.781	4.10575282483627e-81
656	Ery	CLNS1A	3.04650048518323e-85	-0.363137063149705	0.373	0.889	4.80433126513395e-81
657	Ery	TOMM40	3.55024466695829e-85	-0.340658867979709	0.342	0.867	5.59873583979323e-81
658	Ery	HADH	5.37339355397679e-85	-0.311190716549854	0.307	0.802	8.47384163462139e-81
659	Ery	RNF130	8.28622997471766e-85	-0.337616050883385	0.259	0.736	1.30673846701297e-80
660	Ery	CASP6	1.44427948827414e-84	-0.292470568957607	0.232	0.707	2.27762875300832e-80
661	Ery	HEBP2	2.08445194365826e-84	-0.263171795376467	0.183	0.645	3.28718071514908e-80
662	Ery	NIPSNAP2	2.65772405609657e-84	-0.324397724183326	0.314	0.812	4.19123083646429e-80
663	Ery	SMIM19	4.07552781862777e-84	-0.27526011882528	0.211	0.671	6.427107369976e-80
664	Ery	RPL26	4.11235144095626e-84	-0.267898881660935	0.839	0.99	6.48517822238803e-80
665	Ery	MCRIP2	4.55940999119505e-84	-0.291155462507668	0.26	0.756	7.1901895561146e-80
666	Ery	PPIB	5.3634869730573e-84	-0.383042008899384	0.473	0.944	8.45821895651136e-80
667	Ery	NUDC	6.11008900438813e-84	-0.395460156614862	0.454	0.956	9.63561035992008e-80
668	Ery	PHB2	6.81977518021857e-84	-0.390647530810388	0.448	0.949	1.07547854592047e-79
669	Ery	CCDC85B	1.2125569183841e-83	-0.330367772063819	0.354	0.848	1.91220226029173e-79
670	Ery	DPP7	1.54233338890002e-83	-0.308591598968614	0.311	0.813	2.43225975429533e-79
671	Ery	HMGN3	2.01957641908908e-83	-0.335818455367402	0.321	0.818	3.18487201290349e-79
672	Ery	FIBP	2.02107919340822e-83	-0.284215543880061	0.266	0.745	3.18724188800476e-79
673	Ery	NDUFAB1	2.74621776978732e-83	-0.374838594366005	0.477	0.946	4.33078542295461e-79
674	Ery	MCM3	2.99704916720043e-83	-0.370623515014634	0.41	0.918	4.72634653667507e-79
675	Ery	PARL	1.22760503821371e-82	-0.272265358299987	0.233	0.707	1.93593314526301e-78
676	Ery	MPC2	1.59246018399857e-82	-0.344854678426241	0.609	0.982	2.51130971016575e-78
677	Ery	AL031123.5	3.76702501624711e-82	-0.311707769264854	0.191	0.648	5.9405984506217e-78
678	Ery	ATP5MC3	6.78639754944656e-82	-0.403976978108891	0.558	0.977	1.07021489354772e-77
679	Ery	STMN1	8.88295643252419e-82	-0.421873747776601	0.529	0.972	1.40084222940906e-77
680	Ery	COX5A	1.08129459150515e-81	-0.428090178609584	0.466	0.966	1.70520157080363e-77
681	Ery	MYDGF	1.55585002460002e-81	-0.305438305845539	0.31	0.797	2.45357548879424e-77
682	Ery	VKORC1	1.64599929241729e-81	-0.293015987537969	0.285	0.764	2.59574088414206e-77
683	Ery	ADH5	2.07619908847789e-81	-0.316056372041592	0.306	0.799	3.27416596252963e-77
684	Ery	ESD	2.09852958210552e-81	-0.366091014625221	0.412	0.926	3.30938115098041e-77
685	Ery	RPL14	2.63415505618286e-81	-0.257465653178411	0.856	0.993	4.15406252360038e-77
686	Ery	MRPS26	3.13551963493497e-81	-0.304704642447192	0.278	0.763	4.94471446429244e-77
687	Ery	TSFM	4.2214706345931e-81	-0.288155054234673	0.282	0.766	6.65725919075332e-77
688	Ery	EXOSC7	6.66306812140368e-81	-0.279947676267526	0.246	0.718	1.05076584274536e-76
689	Ery	CPVL	8.12112407527655e-81	-0.359510389045017	0.281	0.746	1.28070126667111e-76
690	Ery	P4HB	1.09229382543174e-80	-0.360077398672805	0.482	0.957	1.72254736270585e-76
691	Ery	RNASEH2B	1.6003147255908e-80	-0.35696651907178	0.5	0.956	2.52369632225668e-76
692	Ery	PGK1	1.66851498709317e-80	-0.338792382184245	0.386	0.894	2.63124813464593e-76
693	Ery	NAA20	1.75064876156897e-80	-0.296748299667407	0.28	0.753	2.76077309699426e-76
694	Ery	TIMM9	2.02661551498886e-80	-0.28330870422061	0.259	0.741	3.19597266713743e-76
695	Ery	RAN	3.23452280985588e-80	-0.33986531583483	0.668	0.989	5.10084247114272e-76
696	Ery	EIF3F	4.90114636602234e-80	-0.364557889336734	0.507	0.957	7.72910781921723e-76
697	Ery	TTC3	4.94329006869507e-80	-0.334980030376605	0.369	0.866	7.79556843833212e-76
698	Ery	ATP6V0E1	5.61685109103782e-80	-0.315100206000257	0.358	0.849	8.85777417056663e-76
699	Ery	MRPS2	8.53080303061509e-80	-0.286778604503758	0.279	0.771	1.345307637928e-75
700	Ery	C9orf16	1.1658554617204e-79	-0.333932132969136	0.436	0.917	1.83855406313308e-75
701	Ery	ALKBH7	1.25699869556646e-79	-0.313565170018915	0.339	0.835	1.9822869429083e-75
702	Ery	MRPS24	1.57854437427858e-79	-0.398738885297935	0.46	0.951	2.48936447823732e-75
703	Ery	MRPL51	1.91078211755473e-79	-0.380179412103823	0.481	0.957	3.01330339938381e-75
704	Ery	GNAS	1.98418285670166e-79	-0.272905096488868	0.739	0.997	3.12905636501851e-75
705	Ery	MGST2	2.46193429902831e-79	-0.309289858186723	0.301	0.797	3.88247038956765e-75
706	Ery	FKBP4	3.04523402696999e-79	-0.36324140179731	0.36	0.89	4.80233406053168e-75
707	Ery	GPX4	4.43388737791962e-79	-0.388285144213893	0.484	0.959	6.99224039497924e-75
708	Ery	HSP90AB1	9.41625732757211e-79	-0.424372085371675	0.643	0.982	1.48494378055812e-74
709	Ery	IQGAP2	9.573435142038e-79	-0.345007302422363	0.413	0.91	1.50973072189939e-74
710	Ery	SLC39A3	1.41379402184693e-78	-0.330103546104941	0.376	0.869	2.22955317245261e-74
711	Ery	CNBP	2.53659983499755e-78	-0.355441588521458	0.497	0.941	4.00021793979114e-74
712	Ery	CST3	2.56211945262553e-78	-0.337747784229973	0.351	0.836	4.04046237679046e-74
713	Ery	MRPS25	2.90278547022646e-78	-0.30437270969284	0.32	0.804	4.57769268654712e-74
714	Ery	THOC6	3.11401192657887e-78	-0.256348231773961	0.214	0.678	4.91079680821487e-74
715	Ery	MARCKSL1	3.7929997102681e-78	-0.319495498341101	0.235	0.681	5.98156054309279e-74
716	Ery	PGLS	5.88233291036338e-78	-0.290037968674257	0.31	0.786	9.27643899964305e-74
717	Ery	MAT2A	5.88254396026671e-78	-0.316550859476614	0.323	0.812	9.27677182534061e-74
718	Ery	GTF3A	7.14403241481596e-78	-0.401688272266145	0.473	0.962	1.12661391181648e-73
719	Ery	LAMTOR1	7.15079439902067e-78	-0.328126966140421	0.4	0.866	1.12768027672556e-73
720	Ery	MRPL3	1.35650455813376e-77	-0.331134338931706	0.354	0.848	2.13920768817694e-73
721	Ery	SNHG16	1.39370050806521e-77	-0.349714944667744	0.372	0.899	2.19786570121884e-73
722	Ery	CARS2	1.97251359310088e-77	-0.259834183181634	0.229	0.687	3.11065393632009e-73
723	Ery	CXXC5	2.40369021161472e-77	-0.277142833367653	0.257	0.718	3.79061946371641e-73
724	Ery	PDCD5	5.50220447191826e-77	-0.315317117179222	0.319	0.787	8.67697645221509e-73
725	Ery	DDOST	1.10223837655492e-76	-0.278796651438409	0.286	0.75	1.73822991982711e-72
726	Ery	IMP3	1.35548965353912e-76	-0.282885733311822	0.306	0.766	2.13760718363119e-72
727	Ery	BID	1.81641721460752e-76	-0.28401768529232	0.254	0.728	2.86448994743606e-72
728	Ery	TAF9	1.83809695472703e-76	-0.367392183921708	0.416	0.926	2.89867889760453e-72
729	Ery	PSMD8	3.16927370623253e-76	-0.343714217183589	0.476	0.935	4.99794463472869e-72
730	Ery	CNPY2	3.63310737617047e-76	-0.302381329149002	0.357	0.854	5.72941033222083e-72
731	Ery	ACADVL	3.69113205042203e-76	-0.318180788896617	0.394	0.876	5.82091524351554e-72
732	Ery	COMMD7	4.75826038692114e-76	-0.253004467016215	0.218	0.663	7.50377663017464e-72
733	Ery	MRPL18	6.02533654704398e-76	-0.314565525776671	0.376	0.864	9.50195573468835e-72
734	Ery	MRPS7	1.10509712409881e-75	-0.31046603713642	0.36	0.864	1.74273816470382e-71
735	Ery	PARP1	1.11798685902953e-75	-0.369907621023993	0.412	0.941	1.76306527668957e-71
736	Ery	ZNF706	1.28437138621767e-75	-0.334241323658947	0.414	0.897	2.02545367606527e-71
737	Ery	SNRNP40	1.32859311481509e-75	-0.303901423795031	0.333	0.835	2.0951913420634e-71
738	Ery	CLTA	2.13364673429835e-75	-0.351827225829348	0.474	0.938	3.36476089998849e-71
739	Ery	AGPAT5	2.69512317377398e-75	-0.286588464678507	0.277	0.751	4.25020924504157e-71
740	Ery	ECI1	6.9125224849694e-75	-0.302209191840965	0.365	0.859	1.09010479587967e-70
741	Ery	CUTA	7.25299352046994e-75	-0.361435693240686	0.428	0.931	1.14379707817811e-70
742	Ery	ERP29	1.15105678803808e-74	-0.336488840083773	0.494	0.948	1.81521655473605e-70
743	Ery	MDH2	1.63403201056824e-74	-0.343032261918357	0.399	0.887	2.57686848066612e-70
744	Ery	HPRT1	3.88374331996272e-74	-0.338141441306834	0.387	0.887	6.12466321558122e-70
745	Ery	GYPB	4.7270881311707e-74	0.433067777794638	0.788	0.481	7.45461798285619e-70
746	Ery	CYTL1	6.07522223296289e-74	-0.309976515416269	0.192	0.617	9.58062546138247e-70
747	Ery	EEF1E1	1.14142251367303e-73	-0.331641911677114	0.373	0.882	1.80002330406237e-69
748	Ery	DNAJC19	1.4486188169278e-73	-0.31318512288941	0.368	0.853	2.28447187429514e-69
